train_size,knn,alpha,kfold,accuracy,recall,f1,cohen_kappa,precision,predict_time
12000,1,55,10,0.9491666666666667,0.9491666666666667,0.9490676269340764,0.9434448571905383,0.9492645768951771,2.8704206943511963
18000,1,55,10,0.9661111111111111,0.9661111111111111,0.966049712382257,0.9623122045987348,0.966093729700448,6.311313152313232
18000,1,55,10,0.9672222222222222,0.9672222222222222,0.9672684959661791,0.9635589646491075,0.9674806744802381,6.576162338256836
18000,1,55,10,0.9633333333333334,0.9633333333333334,0.9634352061762268,0.9592123730708276,0.9639379401391633,6.086075305938721
18000,1,55,10,0.9633333333333334,0.9633333333333334,0.9632777274065026,0.9592215713768384,0.9635063325848623,6.266319513320923
18000,1,55,10,0.96,0.96,0.9599812006221833,0.9555332001616725,0.9603651736470041,6.590055227279663
18000,1,55,10,0.9727777777777777,0.9727777777777777,0.9727231510323653,0.9697288466587614,0.9730455870859355,6.275202989578247
18000,1,55,10,0.9633333333333334,0.9633333333333334,0.9633350357529361,0.9592251823626261,0.9633869330754047,5.965629816055298
18000,1,55,10,0.965,0.965,0.9649886121824054,0.9610806803673654,0.9651266486249541,5.8533103466033936
18000,1,55,10,0.9661111111111111,0.9661111111111111,0.9660771752332353,0.9622717751645198,0.9663075342861935,5.771962881088257
18000,1,55,10,0.9672222222222222,0.9672222222222222,0.9671369290944382,0.9635530491889696,0.9672379167651145,5.7240049839019775
24000,1,55,10,0.96875,0.96875,0.9687224929444553,0.9652488587146016,0.9688002744711631,10.507333278656006
24000,1,55,10,0.9708333333333333,0.9708333333333333,0.9708238837901111,0.9675811296702711,0.9710368008569557,11.154354095458984
24000,1,55,10,0.9666666666666667,0.9666666666666667,0.9667051991074258,0.9629313573687441,0.9669750594723896,8.299925327301025
24000,1,55,10,0.9675,0.9675,0.9675056677979088,0.9638749796410809,0.9677963408381064,7.0739734172821045
24000,1,55,10,0.9654166666666667,0.9654166666666667,0.9653339792658545,0.9615403551145825,0.9654849194844896,7.820711851119995
24000,1,55,10,0.9695833333333334,0.9695833333333334,0.9696139375412078,0.9661822740683477,0.9697914757259934,8.209690809249878
24000,1,55,10,0.9670833333333333,0.9670833333333333,0.9670385023816389,0.9633783262272607,0.9671818711302478,8.0061354637146
24000,1,55,10,0.9658333333333333,0.9658333333333333,0.9658150355964714,0.9620052208070068,0.9659443528427987,8.371116161346436
24000,1,55,10,0.9675,0.9675,0.967522247005251,0.9638726510951102,0.9678180145223206,8.688886642456055
24000,1,55,10,0.9654166666666667,0.9654166666666667,0.9653959487037279,0.9615364786530353,0.9656586862035349,7.521006345748901
30000,1,55,10,0.9713333333333334,0.9713333333333334,0.9713235337221647,0.9681323598963288,0.9713723426103713,16.709039449691772
30000,1,55,10,0.9713333333333334,0.9713333333333334,0.9713438684395984,0.9681334108341957,0.9715131039610945,16.91735315322876
30000,1,55,10,0.966,0.966,0.9660005875686479,0.9621992571042235,0.966180277568028,10.481378555297852
30000,1,55,10,0.972,0.972,0.9719347462619893,0.968864891792526,0.9720621268148878,11.588937520980835
30000,1,55,10,0.9703333333333334,0.9703333333333334,0.9703283982833467,0.9670047791167686,0.9704438508004946,15.639852523803711
30000,1,55,10,0.9703333333333334,0.9703333333333334,0.9702794904706664,0.9670127894009992,0.9703274839794714,13.515210628509521
30000,1,55,10,0.971,0.971,0.9709837994727257,0.9677558716742992,0.9710786135685138,11.713271141052246
30000,1,55,10,0.9686666666666667,0.9686666666666667,0.96867754025272,0.9651650798454664,0.9688141836438237,9.635716915130615
30000,1,55,10,0.9666666666666667,0.9666666666666667,0.9667248838512498,0.9629541085375467,0.9670309261092291,11.866303443908691
30000,1,55,10,0.9663333333333334,0.9663333333333334,0.9662359281854712,0.9625766252860479,0.9663230887699796,11.53547739982605
33600,1,55,10,0.9732142857142857,0.9732142857142857,0.9732035536647693,0.9702269486284902,0.9732548695572572,18.69140362739563
33600,1,55,10,0.9723214285714286,0.9723214285714286,0.972343721582785,0.9692267875850651,0.9724716284895943,16.700134992599487
33600,1,55,10,0.9693452380952381,0.9693452380952381,0.9693260528696181,0.9659288086552325,0.9695107091089998,15.92473816871643
33600,1,55,10,0.9699404761904762,0.9699404761904762,0.9699259518170242,0.9665828019989661,0.9700845879155924,18.548598527908325
33600,1,55,10,0.9702380952380952,0.9702380952380952,0.9702082235096527,0.9668899851763705,0.97024420383754,13.355120182037354
33600,1,55,10,0.96875,0.96875,0.9687259252401628,0.9652493188994554,0.968795129255897,13.053815364837646
33600,1,55,10,0.9708333333333333,0.9708333333333333,0.9708663777741603,0.967579053871171,0.9710154731905488,14.802563667297363
33600,1,55,10,0.9672619047619048,0.9672619047619048,0.9673055282117944,0.9636168619307162,0.9675676155752218,10.955227613449097
33600,1,55,10,0.9669642857142857,0.9669642857142857,0.9669129557759749,0.9632767070974735,0.9670133425347343,11.799340009689331
33600,1,55,10,0.975,0.975,0.9749620263321541,0.9722093835473328,0.9750367522782721,13.494915008544922
