train_size,knn,alpha,kfold,accuracy,recall,f1,cohen_kappa,precision,predict_time
24000,1,35,10,0.9670833333333333,0.9670833333333333,0.9671206650620306,0.9633942984302989,0.9674185317458097,8.911302089691162
24000,1,35,10,0.97,0.97,0.9699845654435305,0.9666552558688101,0.9700869072273738,9.049349069595337
24000,1,35,10,0.9670833333333333,0.9670833333333333,0.9670343494966386,0.963393407917334,0.9674055925520274,9.323176622390747
24000,1,35,10,0.9675,0.9675,0.9675119317352066,0.9638665773368162,0.9676575621677261,8.84414553642273
24000,1,35,10,0.965,0.965,0.9649767794468729,0.9610636950437521,0.9650781130813001,8.661830186843872
24000,1,35,10,0.9679166666666666,0.9679166666666666,0.9678695079135531,0.9643249579351101,0.967963515922278,9.12462830543518
24000,1,35,10,0.9654166666666667,0.9654166666666667,0.9654048149364817,0.9615569660340741,0.9655177041022269,8.83240032196045
24000,1,35,10,0.9666666666666667,0.9666666666666667,0.9666690295302532,0.9629257528341041,0.9668974199973857,9.147165536880493
30000,1,35,10,0.9726666666666667,0.9726666666666667,0.972693226494404,0.9696145944808245,0.9728317565622542,14.365260362625122
30000,1,35,10,0.9696666666666667,0.9696666666666667,0.9696600163167459,0.9662801482339506,0.9697715188186288,14.410136461257935
30000,1,35,10,0.9693333333333334,0.9693333333333334,0.9693185978416359,0.9659077307555625,0.9694567901885819,14.489812135696411
30000,1,35,10,0.9716666666666667,0.9716666666666667,0.9716039481875344,0.9684934416318767,0.9718074895339583,11.97487759590149
30000,1,35,10,0.969,0.969,0.968984516523638,0.9655215368052034,0.9690832577451334,13.249463319778442
30000,1,35,10,0.97,0.97,0.9699489416050159,0.9666428513097685,0.9700193212998305,12.934436321258545
30000,1,35,10,0.9666666666666667,0.9666666666666667,0.96663729650193,0.9629386946711773,0.966650178729025,12.746650457382202
30000,1,35,10,0.968,0.968,0.9680417539498621,0.9644240168027345,0.968159797917337,13.338281393051147
30000,1,35,10,0.9693333333333334,0.9693333333333334,0.9693912672342746,0.9659175483751623,0.9696462152627837,12.87724232673645
30000,1,35,10,0.967,0.967,0.9669014756734696,0.9633187785869604,0.9669091281459448,12.059280395507812
33600,1,35,10,0.9729166666666667,0.9729166666666667,0.9729100146500486,0.96989558268677,0.9729503837415794,16.018083572387695
33600,1,35,10,0.9708333333333333,0.9708333333333333,0.9708409978932732,0.9675726203721704,0.9709200369209071,10.890888690948486
33600,1,35,10,0.969047619047619,0.969047619047619,0.9690184211946842,0.9655990364107383,0.9691352933082189,14.36627984046936
33600,1,35,10,0.9711309523809524,0.9711309523809524,0.9711358656514842,0.9679075257797333,0.9714498936391279,16.01245665550232
33600,1,35,10,0.969047619047619,0.969047619047619,0.9690016902100809,0.9655651197051592,0.9690250547421355,15.742895364761353
33600,1,35,10,0.9702380952380952,0.9702380952380952,0.970199953264788,0.9669046608973743,0.9702406434139232,16.121939182281494
33600,1,35,10,0.9699404761904762,0.9699404761904762,0.9699542858389186,0.9665871384900884,0.9700302712557687,16.619675397872925
33600,1,35,10,0.96875,0.96875,0.96878952668513,0.96527088708077,0.9690262778980855,15.299656867980957
33600,1,35,10,0.96875,0.96875,0.9686880996866726,0.9652627384482113,0.9687088408506447,15.223952531814575
33600,1,35,10,0.9729166666666667,0.9729166666666667,0.9728694082680099,0.9698937093153743,0.9729223126090296,15.751389026641846
