accuracy,cohen_kappa,f1,kfold,knn,precision,predict_time,recall,train_size
0.9527777777777777,0.9474204760474494,0.9527245752061625,10,9,0.9539252209030067,65.78130769729614,0.9527777777777777,18000
0.9483333333333334,0.942541380331784,0.9480366149064887,10,9,0.9489647764854229,65.39173936843872,0.9483333333333334,18000
0.9633333333333334,0.9592249575694368,0.9632574389027397,10,9,0.9638171389785882,116.62319612503052,0.9633333333333334,24000
0.9604166666666667,0.9559984869655167,0.9603961564201213,10,9,0.9610955948832164,116.42645502090454,0.9604166666666667,24000
0.9608333333333333,0.9564370193420793,0.960810298456139,10,9,0.9616812095784426,116.87378311157227,0.9608333333333333,24000
0.9566666666666667,0.9518335478567279,0.956717154832942,10,9,0.9579881754052182,116.61315608024597,0.9566666666666667,24000
0.9591666666666666,0.9545820301253223,0.9591546655100571,10,9,0.9603231117136793,116.37138533592224,0.9591666666666666,24000
0.9608333333333333,0.9564498185505627,0.9608508102163241,10,9,0.9617145314468416,116.80073738098145,0.9608333333333333,24000
0.9595833333333333,0.9550291441281159,0.9595549117567364,10,9,0.9602710247197901,116.5193657875061,0.9595833333333333,24000
0.9529166666666666,0.9476351132825118,0.9527264790876718,10,9,0.953464956160571,116.98814868927002,0.9529166666666666,24000
0.95375,0.9485872394840738,0.9537093468949962,10,9,0.954686137538901,116.54759049415588,0.95375,24000
0.9529166666666666,0.947635204280629,0.9528332738626439,10,9,0.9535819003111317,117.52659583091736,0.9529166666666666,24000
0.966,0.9622004057897614,0.9658906523892351,10,9,0.9663270770026859,190.13719844818115,0.966,30000
0.9646666666666667,0.9607207034502044,0.9646775712735449,10,9,0.9653077635580859,183.67039012908936,0.9646666666666667,30000
0.9606666666666667,0.9562653634898065,0.9607265006961929,10,9,0.9617345178913799,183.17829656600952,0.9606666666666667,30000
0.96,0.9555170036253642,0.9599580157378631,10,9,0.9609694273183705,182.67430710792542,0.96,30000
0.9593333333333334,0.954761444489326,0.9592924437912217,10,9,0.9600186804006366,183.03753757476807,0.9593333333333334,30000
0.9616666666666667,0.9573712097754118,0.9614953014671042,10,9,0.9619857675427205,183.1866157054901,0.9616666666666667,30000
0.9576666666666667,0.9529264548134738,0.9576142003735773,10,9,0.9584814586624822,183.3621916770935,0.9576666666666667,30000
0.954,0.9488617856352756,0.9539547176503002,10,9,0.9546302351946279,183.29516625404358,0.954,30000
0.9593333333333334,0.9548021426748166,0.9593369606266267,10,9,0.9599078538105732,183.26546716690063,0.9593333333333334,30000
0.9586666666666667,0.9540479211007746,0.9585117771015579,10,9,0.9593858035468424,183.55999064445496,0.9586666666666667,30000
0.9693452380952381,0.9659245951699531,0.9692569213585172,10,9,0.969654003708508,229.82289171218872,0.9693452380952381,33600
0.9636904761904762,0.9596260962053632,0.9636726070795196,10,9,0.964278911309492,229.3254268169403,0.9636904761904762,33600
0.9627976190476191,0.9586497000478778,0.9628195674298746,10,9,0.9637786469248587,229.66404628753662,0.9627976190476191,33600
0.9627976190476191,0.9586368314788682,0.9627665734127109,10,9,0.9633926442063814,229.40634083747864,0.9627976190476191,33600
0.9645833333333333,0.9605946711940483,0.9645202137593889,10,9,0.9650453523964869,230.48657512664795,0.9645833333333333,33600
0.9595238095238096,0.954982654490494,0.959407782466427,10,9,0.960039902120006,229.49321699142456,0.9595238095238096,33600
0.9613095238095238,0.9569933846806853,0.9613519966153652,10,9,0.9620123659842883,230.3588376045227,0.9613095238095238,33600
0.9595238095238096,0.9550165336092823,0.9595241118123435,10,9,0.9601178141541882,229.55861854553223,0.9595238095238096,33600
0.9601190476190476,0.955661220368186,0.9599702841862504,10,9,0.9606933226387483,230.68137216567993,0.9601190476190476,33600
0.9642857142857143,0.9602968089249465,0.964213590241631,10,9,0.9646948076240743,229.6758427619934,0.9642857142857143,33600
