accuracy,cohen_kappa,f1,kfold,knn,precision,predict_time,recall,train_size
0.9583333333333334,0.9536638209817169,0.958249974037146,10,1,0.9584539613169331,119.8752212524414,0.9583333333333334,24000
0.9604166666666667,0.9559973660177693,0.9603720086038624,10,1,0.960956617558827,118.98688912391663,0.9604166666666667,24000
0.96,0.9555141847771625,0.960004703997055,10,1,0.960651784435251,119.77703952789307,0.96,24000
0.965,0.9610905034888848,0.9649685448799772,10,1,0.965107042575635,186.53161334991455,0.965,30000
0.9676666666666667,0.9640546724725988,0.9676392344879967,10,1,0.9678424130053448,186.8964650630951,0.9676666666666667,30000
0.9613333333333334,0.9570079351244799,0.9613274906838603,10,1,0.9618919932426571,184.38984656333923,0.9613333333333334,30000
0.9616666666666667,0.9573727108991307,0.9615342652586636,10,1,0.9620220939525149,187.1648006439209,0.9616666666666667,30000
0.967,0.9632954869020501,0.9669758089104489,10,1,0.967212092858323,186.14533376693726,0.967,30000
0.9603333333333334,0.9558901152342939,0.9602306301850869,10,1,0.9604963551670244,186.04250025749207,0.9603333333333334,30000
0.9616666666666667,0.9573771083197167,0.9616258865802997,10,1,0.9619324922813152,185.7691342830658,0.9616666666666667,30000
0.9593333333333334,0.9547898655183786,0.9593484231698475,10,1,0.9598669453720319,184.1573007106781,0.9593333333333334,30000
0.9596666666666667,0.9551732812009708,0.9596518874704492,10,1,0.9600495399747812,185.0167932510376,0.9596666666666667,30000
0.9613333333333334,0.9570166969134901,0.9611970282308197,10,1,0.9613949144428589,184.00509643554688,0.9613333333333334,30000
0.9678571428571429,0.9642710473492313,0.9677979662407882,10,1,0.9679058828835497,230.36873126029968,0.9678571428571429,33600
0.9678571428571429,0.9642611066529415,0.9678567214083319,10,1,0.9680838133648819,230.15343165397644,0.9678571428571429,33600
0.9633928571428572,0.9593117094418139,0.9633501321698623,10,1,0.9639712488954166,229.7991714477539,0.9633928571428572,33600
0.9645833333333333,0.9606251525154939,0.9645614243863512,10,1,0.9648024887017643,230.228901386261,0.9645833333333333,33600
0.9657738095238095,0.9619217681544179,0.9657436510779883,10,1,0.9659935848586172,229.94462966918945,0.9657738095238095,33600
0.9648809523809524,0.9609444031048254,0.9648413518434154,10,1,0.965021655063908,229.63527512550354,0.9648809523809524,33600
0.9613095238095238,0.9569925377917736,0.961332036304339,10,1,0.9616736262363142,229.54580736160278,0.9613095238095238,33600
0.9598214285714286,0.9553474702166347,0.9598118406985466,10,1,0.9602837842102346,230.86388564109802,0.9598214285714286,33600
0.9630952380952381,0.9589741448688092,0.9629699681345633,10,1,0.9631589518242275,231.31955742835999,0.9630952380952381,33600
0.968452380952381,0.964930933651859,0.9683907523781144,10,1,0.9684998910372269,229.54478764533997,0.968452380952381,33600
